,game_dt,s,team_name
35717,19610728,2,Los Angeles  Dodgers
35718,19610729,1,Los Angeles  Dodgers
35719,19610730,4,Los Angeles  Dodgers
35738,19610926,2,Los Angeles  Dodgers
35739,19610926,-8,Los Angeles  Dodgers
35762,19610519,1,Los Angeles  Dodgers
35763,19610520,1,Los Angeles  Dodgers
35764,19610521,1,Los Angeles  Dodgers
35777,19610612,-3,Los Angeles  Dodgers
35778,19610613,-1,Los Angeles  Dodgers
35806,19610818,-1,Los Angeles  Dodgers
35807,19610819,-5,Los Angeles  Dodgers
35808,19610820,-3,Los Angeles  Dodgers
35809,19610908,-4,Los Angeles  Dodgers
35810,19610909,-3,Los Angeles  Dodgers
35811,19610910,-6,Los Angeles  Dodgers
35836,19610524,-5,Los Angeles  Dodgers
35837,19610525,1,Los Angeles  Dodgers
35868,19610721,-9,Los Angeles  Dodgers
35869,19610722,1,Los Angeles  Dodgers
35870,19610723,1,Los Angeles  Dodgers
35879,19610822,-1,Los Angeles  Dodgers
35880,19610823,-1,Los Angeles  Dodgers
35881,19610824,-9,Los Angeles  Dodgers
35897,19610922,3,Los Angeles  Dodgers
35898,19610923,3,Los Angeles  Dodgers
35899,19610924,-1,Los Angeles  Dodgers
36227,19620424,8,Los Angeles  Dodgers
36228,19620425,-3,Los Angeles  Dodgers
36229,19620426,7,Los Angeles  Dodgers
36269,19620720,6,Los Angeles  Dodgers
36270,19620721,2,Los Angeles  Dodgers
36271,19620722,7,Los Angeles  Dodgers
36292,19620914,6,Los Angeles  Dodgers
36293,19620915,2,Los Angeles  Dodgers
36294,19620916,-5,Los Angeles  Dodgers
36304,19620418,-14,Los Angeles  Dodgers
36305,19620419,1,Los Angeles  Dodgers
36340,19620717,-2,Los Angeles  Dodgers
36341,19620718,1,Los Angeles  Dodgers
36342,19620719,-1,Los Angeles  Dodgers
36364,19620817,4,Los Angeles  Dodgers
36365,19620818,-11,Los Angeles  Dodgers
36366,19620819,4,Los Angeles  Dodgers
36367,19620820,-4,Los Angeles  Dodgers
36557,19620507,-3,Los Angeles  Dodgers
36558,19620508,3,Los Angeles  Dodgers
36559,19620509,7,Los Angeles  Dodgers
36560,19620510,4,Los Angeles  Dodgers
36574,19620608,1,Los Angeles  Dodgers
36575,19620609,-12,Los Angeles  Dodgers
36576,19620610,6,Los Angeles  Dodgers
36577,19620610,2,Los Angeles  Dodgers
36624,19620912,1,Los Angeles  Dodgers
36953,19620421,3,Los Angeles  Dodgers
36954,19620422,-3,Los Angeles  Dodgers
36955,19620423,3,Los Angeles  Dodgers
36982,19620612,-13,Los Angeles  Dodgers
36983,19620613,1,Los Angeles  Dodgers
36984,19620614,-6,Los Angeles  Dodgers
37024,19620917,-1,Los Angeles  Dodgers
37025,19620918,-5,Los Angeles  Dodgers
37026,19620919,4,Los Angeles  Dodgers
37129,19620530,7,Los Angeles  Dodgers
37130,19620530,1,Los Angeles  Dodgers
37131,19620531,3,Los Angeles  Dodgers
37151,19620712,3,Los Angeles  Dodgers
37152,19620713,1,Los Angeles  Dodgers
37153,19620714,14,Los Angeles  Dodgers
37178,19620824,-3,Los Angeles  Dodgers
37179,19620825,6,Los Angeles  Dodgers
37180,19620826,11,Los Angeles  Dodgers
37212,19620601,7,Los Angeles  Dodgers
37213,19620601,3,Los Angeles  Dodgers
37214,19620602,-7,Los Angeles  Dodgers
37215,19620603,-2,Los Angeles  Dodgers
37216,19620604,3,Los Angeles  Dodgers
37236,19620715,8,Los Angeles  Dodgers
37237,19620715,-1,Los Angeles  Dodgers
37250,19620822,-4,Los Angeles  Dodgers
37251,19620823,2,Los Angeles  Dodgers
37278,19620504,-1,Los Angeles  Dodgers
37279,19620505,9,Los Angeles  Dodgers
37295,19620605,1,Los Angeles  Dodgers
37296,19620605,5,Los Angeles  Dodgers
37297,19620606,2,Los Angeles  Dodgers
37298,19620607,-1,Los Angeles  Dodgers
37329,19620814,-1,Los Angeles  Dodgers
37330,19620815,-3,Los Angeles  Dodgers
37331,19620816,4,Los Angeles  Dodgers
37359,19620416,-11,Los Angeles  Dodgers
37360,19620417,1,Los Angeles  Dodgers
37401,19620705,8,Los Angeles  Dodgers
37402,19620706,-9,Los Angeles  Dodgers
