,game_dt,s,team_name
13262,19400428,1,Boston  Red Sox
13263,19400429,8,Boston  Red Sox
13275,19400528,3,Boston  Red Sox
13276,19400529,5,Boston  Red Sox
13312,19400831,4,Boston  Red Sox
13315,19400924,8,Boston  Red Sox
13424,19400620,-1,Boston  Red Sox
13429,19400726,7,Boston  Red Sox
13430,19400727,-8,Boston  Red Sox
13469,19400418,7,Boston  Red Sox
13487,19400707,6,Boston  Red Sox
13491,19400810,3,Boston  Red Sox
13492,19400811,-1,Boston  Red Sox
13677,19410717,3,Boston  Red Sox
13800,19410502,-4,Boston  Red Sox
13801,19410503,-2,Boston  Red Sox
13814,19410605,13,Boston  Red Sox
13828,19410713,-3,Boston  Red Sox
13829,19410713,-1,Boston  Red Sox
13830,19410714,-3,Boston  Red Sox
13831,19410715,4,Boston  Red Sox
13850,19410824,-1,Boston  Red Sox
13851,19410824,-3,Boston  Red Sox
13852,19410825,1,Boston  Red Sox
13853,19410826,5,Boston  Red Sox
13869,19410601,1,Boston  Red Sox
13872,19410712,2,Boston  Red Sox
13922,19410423,-2,Boston  Red Sox
13923,19410424,-3,Boston  Red Sox
13937,19410523,0,Boston  Red Sox
13938,19410524,-1,Boston  Red Sox
13939,19410525,7,Boston  Red Sox
13952,19410701,-5,Boston  Red Sox
13953,19410701,-7,Boston  Red Sox
13954,19410702,-4,Boston  Red Sox
13972,19410811,8,Boston  Red Sox
13973,19410812,-4,Boston  Red Sox
13981,19410906,7,Boston  Red Sox
13982,19410907,-3,Boston  Red Sox
13997,19410419,5,Boston  Red Sox
14021,19410629,12,Boston  Red Sox
14022,19410629,-1,Boston  Red Sox
14024,19410703,3,Boston  Red Sox
14038,19410814,3,Boston  Red Sox
14039,19410814,-2,Boston  Red Sox
14055,19410927,4,Boston  Red Sox
14056,19410928,1,Boston  Red Sox
14057,19410928,-6,Boston  Red Sox
14137,19410820,-2,Boston  Red Sox
14141,19410612,-5,Boston  Red Sox
14147,19410719,-6,Boston  Red Sox
14148,19410719,-1,Boston  Red Sox
14151,19410819,-1,Boston  Red Sox
14189,19410421,-1,Boston  Red Sox
14190,19410422,-7,Boston  Red Sox
14206,19410816,2,Boston  Red Sox
14209,19410924,5,Boston  Red Sox
14513,19420521,5,Boston  Red Sox
14531,19420626,1,Boston  Red Sox
14532,19420627,3,Boston  Red Sox
14533,19420628,5,Boston  Red Sox
14534,19420628,-1,Boston  Red Sox
14546,19420728,2,Boston  Red Sox
14547,19420729,-1,Boston  Red Sox
14548,19420730,-1,Boston  Red Sox
14616,19420417,-1,Boston  Red Sox
14617,19420418,4,Boston  Red Sox
14618,19420419,3,Boston  Red Sox
14625,19420525,-2,Boston  Red Sox
14626,19420526,-7,Boston  Red Sox
14661,19420811,1,Boston  Red Sox
14662,19420812,-4,Boston  Red Sox
14687,19420508,-1,Boston  Red Sox
14688,19420510,-2,Boston  Red Sox
14689,19420510,-1,Boston  Red Sox
14692,19420529,12,Boston  Red Sox
14693,19420530,4,Boston  Red Sox
14694,19420530,-1,Boston  Red Sox
14723,19420821,2,Boston  Red Sox
14724,19420822,8,Boston  Red Sox
14725,19420822,6,Boston  Red Sox
14726,19420823,2,Boston  Red Sox
14727,19420823,7,Boston  Red Sox
14883,19420908,-4,Boston  Red Sox
15055,19430705,-2,Boston  Red Sox
15166,19430520,1,Boston  Red Sox
15175,19430703,8,Boston  Red Sox
15220,19430425,-6,Boston  Red Sox
15221,19430504,-1,Boston  Red Sox
15222,19430505,-1,Boston  Red Sox
15223,19430506,-1,Boston  Red Sox
