,game_dt,s,team_name
30584,19570616,-1,Milwaukee  Braves
30594,19570716,4,Milwaukee  Braves
30595,19570717,7,Milwaukee  Braves
30596,19570718,2,Milwaukee  Braves
30612,19570825,4,Milwaukee  Braves
30613,19570826,-1,Milwaukee  Braves
30632,19570502,3,Milwaukee  Braves
30633,19570503,1,Milwaukee  Braves
30634,19570504,-1,Milwaukee  Braves
30655,19570607,5,Milwaukee  Braves
30656,19570609,1,Milwaukee  Braves
30657,19570609,-2,Milwaukee  Braves
30664,19570710,-3,Milwaukee  Braves
30665,19570711,5,Milwaukee  Braves
30666,19570712,1,Milwaukee  Braves
30667,19570713,1,Milwaukee  Braves
30681,19570820,2,Milwaukee  Braves
30701,19570510,5,Milwaukee  Braves
30702,19570511,-1,Milwaukee  Braves
30703,19570512,2,Milwaukee  Braves
30704,19570512,6,Milwaukee  Braves
30730,19570701,-4,Milwaukee  Braves
30731,19570702,-2,Milwaukee  Braves
30754,19570809,11,Milwaukee  Braves
30755,19570810,9,Milwaukee  Braves
30756,19570811,4,Milwaukee  Braves
30757,19570904,-1,Milwaukee  Braves
30758,19570905,-9,Milwaukee  Braves
31085,19580429,4,Milwaukee  Braves
31086,19580430,-6,Milwaukee  Braves
31087,19580501,-1,Milwaukee  Braves
31088,19580502,-1,Milwaukee  Braves
31089,19580503,1,Milwaukee  Braves
31113,19580610,-3,Milwaukee  Braves
31114,19580611,3,Milwaukee  Braves
31115,19580612,1,Milwaukee  Braves
31130,19580718,-2,Milwaukee  Braves
31131,19580719,1,Milwaukee  Braves
31132,19580720,2,Milwaukee  Braves
31160,19580423,-2,Milwaukee  Braves
31161,19580424,4,Milwaukee  Braves
31166,19580517,4,Milwaukee  Braves
31167,19580518,-4,Milwaukee  Braves
31168,19580519,1,Milwaukee  Braves
31215,19580813,7,Milwaukee  Braves
31216,19580813,2,Milwaukee  Braves
31217,19580814,3,Milwaukee  Braves
31233,19580919,-6,Milwaukee  Braves
31234,19580920,4,Milwaukee  Braves
31235,19580921,1,Milwaukee  Braves
31487,19580606,-1,Milwaukee  Braves
31488,19580607,-3,Milwaukee  Braves
31489,19580608,-8,Milwaukee  Braves
31500,19580709,-7,Milwaukee  Braves
31501,19580710,4,Milwaukee  Braves
31502,19580711,3,Milwaukee  Braves
31523,19580819,-3,Milwaukee  Braves
31524,19580819,-5,Milwaukee  Braves
31525,19580820,-1,Milwaukee  Braves
31526,19580821,4,Milwaukee  Braves
31527,19580823,-9,Milwaukee  Braves
31694,19580418,2,Milwaukee  Braves
31695,19580419,5,Milwaukee  Braves
31696,19580420,-1,Milwaukee  Braves
31700,19580513,-3,Milwaukee  Braves
31701,19580514,3,Milwaukee  Braves
31744,19580808,-1,Milwaukee  Braves
31745,19580809,-1,Milwaukee  Braves
31746,19580810,1,Milwaukee  Braves
31747,19580810,11,Milwaukee  Braves
31751,19580903,6,Milwaukee  Braves
31752,19580904,4,Milwaukee  Braves
31774,19580422,3,Milwaukee  Braves
31790,19580530,3,Milwaukee  Braves
31791,19580530,-6,Milwaukee  Braves
31792,19580531,5,Milwaukee  Braves
31793,19580601,-4,Milwaukee  Braves
31828,19580811,-2,Milwaukee  Braves
31829,19580812,-10,Milwaukee  Braves
31833,19580905,-1,Milwaukee  Braves
31834,19580906,-1,Milwaukee  Braves
31835,19580907,2,Milwaukee  Braves
31836,19580907,-3,Milwaukee  Braves
31868,19580603,1,Milwaukee  Braves
31869,19580604,1,Milwaukee  Braves
31870,19580605,-1,Milwaukee  Braves
31888,19580712,-2,Milwaukee  Braves
31889,19580713,-1,Milwaukee  Braves
31890,19580714,9,Milwaukee  Braves
31908,19580824,3,Milwaukee  Braves
31909,19580825,5,Milwaukee  Braves
31910,19580826,4,Milwaukee  Braves
31911,19580827,-1,Milwaukee  Braves
31912,19580828,3,Milwaukee  Braves
31927,19580504,5,Milwaukee  Braves
31928,19580506,4,Milwaukee  Braves
31929,19580507,7,Milwaukee  Braves
31953,19580613,2,Milwaukee  Braves
31954,19580614,-1,Milwaukee  Braves
31955,19580615,2,Milwaukee  Braves
31963,19580715,3,Milwaukee  Braves
31964,19580716,1,Milwaukee  Braves
31965,19580717,1,Milwaukee  Braves
31996,19580917,-2,Milwaukee  Braves
31997,19580918,6,Milwaukee  Braves
32320,19590511,7,Milwaukee  Braves
32321,19590512,-4,Milwaukee  Braves
32336,19590612,-2,Milwaukee  Braves
32337,19590613,2,Milwaukee  Braves
32338,19590614,-6,Milwaukee  Braves
32353,19590714,-5,Milwaukee  Braves
32354,19590715,-3,Milwaukee  Braves
